ticker,TimeStamp,open,high,low,close,volume,amt,pct_chg,PVC,SKW,KTS,SGH,SR,VOL,CSHSKW,CSHKTS
RU1801.SHF,2017/7/28 21:30,15140,15170,15080,15085,20786,3146580900,-0.0036,-0.280679735,-0.107066064,2.812728808,0.12546696,0.086212153,0.000512528,0.303462228,4.719046496
RU1801.SHF,2017/7/28 21:45,15090,15180,15060,15160,27518,4165418200,0.005,-0.548110549,-0.412354178,3.042028303,0.059702929,0.04487583,0.001494896,-1.737735254,6.908887626
RU1801.SHF,2017/7/28 22:00,15160,15180,15140,15165,10144,1537890900,0.0003,-0.34461692,-0.01583104,1.823902981,0.143148867,0.124278237,0.000531937,-0.286564693,2.448027045
RU1801.SHF,2017/7/28 22:15,15165,15295,15150,15250,27954,4257430000,0.0056,0.879456731,0.988532193,3.0641189,0.445220029,0.297248644,0.001182431,1.298763688,3.369410097
RU1801.SHF,2017/7/28 22:30,15245,15250,15135,15160,26444,4013190600,-0.0059,-0.104397675,-1.328531081,4.578829427,-0.499135368,-0.365408637,0.000958576,-2.990173215,10.87883156
RU1801.SHF,2017/7/28 22:45,15160,15205,15150,15185,10952,1662830400,0.0016,0.426319573,0.505264175,2.851603375,0.133872881,0.10173042,0.000867179,1.380533088,4.466286956
RU1801.SHF,2017/7/28 23:00,15185,15230,15180,15195,12654,1924120900,0.0007,0.764192285,-1.719366442,6.793677887,0.111768538,0.066082403,0.00066731,-2.014572031,8.270701022
RU1801.SHF,2017/7/31 9:15,15230,15330,15180,15305,60214,9194387300,0.0072,0.120460354,0.21627942,3.269424187,0.35722938,0.265493008,0.001734895,1.800458739,6.366563831
RU1801.SHF,2017/7/31 9:30,15310,15345,15235,15260,37156,5681670300,-0.0029,0.028396906,0.697504233,3.39292262,-0.302021857,-0.237641539,0.001191396,0.905519998,4.447372939
RU1801.SHF,2017/7/31 9:45,15260,15270,15185,15250,27998,4264880700,-0.0007,-0.702021808,-0.036500705,2.195457016,-0.021450736,-0.016497152,0.001280103,-0.452206799,3.667955575
RU1801.SHF,2017/7/31 10:00,15255,15295,15245,15275,17220,2628995700,0.0016,0.313177694,-0.191040654,1.964145898,0.407786932,0.357743876,0.000672434,-0.008456903,2.466855968
RU1801.SHF,2017/7/31 10:15,15280,15285,15190,15260,19018,2899259200,-0.001,-0.44473272,-1.012729689,3.226758,-0.184422413,-0.131425453,0.000827866,-1.689128197,5.012063924
RU1801.SHF,2017/7/31 10:45,15260,15285,15230,15265,10906,1663734400,0.0003,0.255528453,0.258001305,2.126724181,0.158080035,0.120905833,0.000542888,1.489697469,6.047302179
RU1801.SHF,2017/7/31 11:00,15265,15280,15220,15280,13534,2064435800,0.001,-0.518520593,-0.17348319,2.764824158,-0.249421139,-0.163802982,0.000532406,-1.109746884,3.751052474
RU1801.SHF,2017/7/31 11:15,15275,15350,15265,15310,29568,4525513100,0.002,0.530071542,0.241724432,2.171515336,0.316609608,0.239930003,0.001093179,1.226335127,4.732772932
RU1801.SHF,2017/7/31 11:30,15310,15350,15275,15305,23310,3568469600,-0.0003,0.454047327,-0.367995504,2.224045734,-0.082920377,-0.066500752,0.000651801,-1.518656169,5.781343716
RU1801.SHF,2017/7/31 13:45,15305,15450,15170,15410,69614,10682663800,0.0069,0.063119088,0.343256011,3.404053024,0.333664507,0.232332836,0.002533556,0.997670632,3.761873714
RU1801.SHF,2017/7/31 14:00,15410,15420,15335,15390,26048,4007051600,-0.0013,-0.048088816,-0.171902378,2.71465654,-0.399175331,-0.325304727,0.00079692,-0.97916949,5.186076696
RU1801.SHF,2017/7/31 14:15,15385,15400,15355,15380,14000,2153163600,-0.0006,0.179016625,-0.211468533,1.815696581,-0.071037022,-0.058577363,0.000735894,-0.589910422,2.484619357
RU1801.SHF,2017/7/31 14:30,15385,15385,15300,15320,23436,3594591100,-0.0039,-0.500022765,-0.468865477,2.59428168,-0.160730472,-0.126016963,0.000858414,-0.838087553,3.338536863
RU1801.SHF,2017/7/31 14:45,15320,15365,15310,15355,19404,2977255200,0.0023,-0.649634792,-0.659919144,2.118555219,0.08157423,0.068625209,0.000955395,-0.871728818,2.743709884
RU1801.SHF,2017/7/31 15:00,15355,15405,15310,15325,29000,4452207700,-0.002,0.041591509,0.338815657,5.079710102,-0.178861451,-0.123148743,0.001229136,0.616059283,6.708838114
RU1801.SHF,2017/7/31 21:15,15325,15325,15240,15295,37830,5782273500,-0.002,-0.129038394,0.134829174,2.082269022,-0.110329613,-0.088612388,0.000977414,-0.864874055,3.903386067
RU1801.SHF,2017/7/31 21:30,15295,15365,15290,15350,25226,3869788200,0.0036,0.262333937,0.479489739,3.660704125,0.375333952,0.314957645,0.000829306,2.027114004,7.597591699
RU1801.SHF,2017/7/31 21:45,15350,15370,15330,15340,11464,1759934200,-0.0007,0.256214,-0.828818305,2.474266884,-0.176073872,-0.123772009,0.00052503,-1.284649698,3.77596196
RU1801.SHF,2017/7/31 22:00,15340,15360,15305,15335,14288,2190178200,-0.0003,-0.905279826,-0.396861264,2.61888738,-0.153376284,-0.123456911,0.000702146,-1.379297537,4.657307446
RU1801.SHF,2017/7/31 22:15,15335,15360,15330,15355,8778,1346530800,0.0013,-0.273900648,-0.385121046,2.213552487,0.200226055,0.158294924,0.000412402,-1.499046239,4.778013096
RU1801.SHF,2017/7/31 22:30,15355,15355,15305,15325,12270,1881222900,-0.002,-0.136499809,-0.80284174,2.492926227,-0.142520104,-0.107325517,0.000605878,-1.665892738,5.380177233
RU1801.SHF,2017/7/31 22:45,15325,15340,15290,15300,10940,1675789000,-0.0016,-0.510126501,-0.345861138,2.588232475,-0.237857016,-0.181096956,0.000599867,-1.900911258,7.182147066
RU1801.SHF,2017/7/31 23:00,15300,15340,15295,15305,9460,1448681500,0.0003,-0.341246433,-0.270735413,2.078530822,0.000401806,0.000325774,0.000698003,0.007117681,2.701229349
RU1801.SHF,2017/8/1 9:15,15315,15395,15275,15305,43180,6622492100,0,-0.593511021,-0.625089408,3.256104349,-0.105911107,-0.080948938,0.001335984,-1.505186814,4.782195379
RU1801.SHF,2017/8/1 9:30,15310,15325,15190,15290,39560,6039496000,-0.001,-0.42801059,-0.472154826,2.175765641,0.095914861,0.072727374,0.001208465,-2.440638325,8.399940089
RU1801.SHF,2017/8/1 9:45,15285,15285,15220,15260,17682,2697211300,-0.002,-0.066362623,0.13463935,2.17912183,-0.31168698,-0.257439134,0.000846272,-0.28920549,2.671673002
RU1801.SHF,2017/8/1 10:00,15255,15300,15255,15285,13258,2026003000,0.0016,0.292914221,-0.186755579,1.87231049,0.364005678,0.309234895,0.000565262,0.837106165,3.522763347
RU1801.SHF,2017/8/1 10:15,15280,15485,15280,15455,35396,5445192200,0.0111,0.933221982,2.176374578,7.592947709,0.73294982,0.467238074,0.001534383,3.155228406,11.53541963
RU1801.SHF,2017/8/1 10:45,15455,15505,15405,15420,53198,8224005700,-0.0023,0.240853982,-0.189185369,2.107642638,-0.181403242,-0.144531069,0.001190684,0.710095468,4.502692766
RU1801.SHF,2017/8/1 11:00,15415,15455,15410,15420,17062,2632721900,0,-0.25802831,-0.715102518,3.488670608,0.130972401,0.093660804,0.000694717,-0.564467485,3.242693005
RU1801.SHF,2017/8/1 11:15,15420,15460,15420,15440,9746,1504822300,0.0013,0.025779411,-0.353942079,2.516276469,0.263299835,0.204229803,0.000529128,-0.812178243,4.129183322
RU1801.SHF,2017/8/1 11:30,15445,15445,15415,15425,7578,1169484600,-0.001,-0.067637738,-0.275361959,2.408861079,-0.333009452,-0.27485321,0.000470876,-0.830016374,3.525146624
RU1801.SHF,2017/8/1 13:45,15430,15440,15360,15415,19640,3026029500,-0.0006,-0.579819453,-0.317041837,4.669827378,0.029414159,0.01868064,0.001192146,-1.781278155,8.642410501
RU1801.SHF,2017/8/1 14:00,15415,15415,15340,15370,25286,3886992700,-0.0029,-0.233307561,-0.161369734,1.922412143,-0.350523131,-0.286243633,0.000981479,-1.384424702,4.705400014
RU1801.SHF,2017/8/1 14:15,15370,15400,15325,15330,18850,2895588200,-0.0026,-0.607679936,0.275794868,2.36494461,-0.184989984,-0.147517824,0.000734166,0.324952411,3.369900898
RU1801.SHF,2017/8/1 14:30,15330,15340,15225,15285,42246,6454308600,-0.0029,-0.340412419,-1.204746723,3.767581769,-0.248777811,-0.170009873,0.001275619,-2.110169869,5.914382152
RU1801.SHF,2017/8/1 14:45,15290,15305,15265,15275,13096,2002212200,-0.0007,-0.086186177,1.136912207,3.184581123,0.052963168,0.039226865,0.000559397,0.888706892,3.404081999
RU1801.SHF,2017/8/1 15:00,15280,15295,15245,15275,19518,2981069800,0,-0.844175001,0.113071482,3.326193994,-0.15321344,-0.107791583,0.00080641,-0.961583204,7.012376694
RU1801.SHF,2017/8/1 21:15,15275,15390,15230,15370,46498,7124414400,0.0062,0.702345008,0.390919754,3.172257458,0.428981308,0.342399606,0.00114584,1.750684701,6.345998366
RU1801.SHF,2017/8/1 21:30,15370,15375,15345,15360,15794,2425715300,-0.0007,0.562805006,0.668354574,2.542245883,-0.110841821,-0.091259148,0.000474438,0.535122168,2.101626628
RU1801.SHF,2017/8/1 21:45,15355,15460,15355,15395,43538,6714416000,0.0023,0.030052493,0.93974687,4.419358442,0.131943032,0.082817328,0.001585464,1.367847169,5.94220756
RU1801.SHF,2017/8/1 22:00,15395,15415,15355,15375,20028,3081661600,-0.0013,-0.62069719,-0.300623427,2.084677635,-0.124620391,-0.099000609,0.000872337,-1.947876597,7.144869575
RU1801.SHF,2017/8/1 22:15,15375,15420,15375,15405,15134,2329832900,0.002,0.329518113,0.137958042,2.064789213,0.454875769,0.370801142,0.00058461,0.673451994,3.327447899
RU1801.SHF,2017/8/1 22:30,15405,15405,15350,15355,14350,2206409900,-0.0032,-0.224237842,0.116685201,3.272128815,-0.519794412,-0.393787316,0.000714669,-1.14403275,3.961860701
RU1801.SHF,2017/8/1 22:45,15360,15380,15290,15375,25640,3933937900,0.0013,-0.683205011,-1.039375456,4.432691748,0.135800375,0.094125756,0.00115933,-3.035079579,11.37201693
RU1801.SHF,2017/8/1 23:00,15380,15415,15360,15365,15092,2321567600,-0.0007,0.724557792,2.501406253,9.0473395,-0.09031002,-0.053503069,0.000805029,3.385203801,12.70219896
RU1801.SHF,2017/8/2 9:15,15345,15390,15265,15305,39624,6075517000,-0.0039,-0.30796822,0.383009418,3.303269561,-0.243765683,-0.190207784,0.001252865,-1.850210018,7.701192208
RU1801.SHF,2017/8/2 9:30,15305,15320,15010,15105,92278,13979681200,-0.0131,-0.57445022,-0.179295515,2.693230147,-0.426126733,-0.319557876,0.002662724,-1.648232436,5.318422534
RU1801.SHF,2017/8/2 9:45,15105,15260,15105,15190,46986,7140582800,0.0056,0.102785157,0.967583162,3.093027796,0.264597172,0.192794388,0.001718985,1.420528276,3.49907069
RU1801.SHF,2017/8/2 10:00,15190,15235,15180,15210,17308,2632456300,0.0013,0.243913293,0.395873276,2.462458821,0.097498953,0.066523956,0.000996113,0.907681172,3.215723204
RU1801.SHF,2017/8/2 10:15,15210,15230,15185,15195,12436,1891207500,-0.001,0.009944965,-0.242521551,2.34094292,-0.066193048,-0.051715789,0.000841678,-0.499565072,2.280176872
RU1801.SHF,2017/8/2 10:45,15190,15210,15125,15170,22288,3382193200,-0.0016,-0.582757051,0.28328999,2.024991185,-0.285393232,-0.232098885,0.000755909,-1.168732239,4.74656484
RU1801.SHF,2017/8/2 11:00,15170,15195,15130,15145,20568,3117715600,-0.0016,0.055403987,-0.656425709,2.452140606,-0.090400412,-0.067832743,0.000966774,0.375455605,3.136811891
RU1801.SHF,2017/8/2 11:15,15145,15355,15110,15295,58686,8947724000,0.0099,0.705063351,1.735922908,6.204058834,0.465924273,0.30002908,0.002418442,3.238933055,12.06384045
RU1801.SHF,2017/8/2 11:30,15295,15315,15265,15310,22452,3433367600,0.001,0.181690838,-0.252847057,2.802086472,0.037472816,0.02877838,0.000766202,-0.291912829,2.661874484
RU1801.SHF,2017/8/2 13:45,15300,15320,15240,15305,24670,3771971400,-0.0003,0.015539021,0.221587332,1.899305766,-0.058290451,-0.050000542,0.000864177,-0.636279708,3.456270152
RU1801.SHF,2017/8/2 14:00,15300,15305,15270,15270,13264,2027906300,-0.0023,-0.061107266,0.047396182,2.096776581,-0.110623841,-0.084137201,0.000773854,0.889792917,5.175262772
RU1801.SHF,2017/8/2 14:15,15275,15285,15230,15265,20406,3113061800,-0.0003,-0.301537746,0.120770241,2.410576587,-0.171768563,-0.130001322,0.000836882,-1.504518858,5.34289441
RU1801.SHF,2017/8/2 14:30,15265,15265,15180,15245,23572,3588960600,-0.0013,-0.786004478,-1.528407072,6.250016693,-0.211079934,-0.129609865,0.001176013,-3.099977116,11.69354907
RU1801.SHF,2017/8/2 14:45,15245,15265,15220,15250,15636,2382738700,0.0003,0.273228755,0.208182587,1.75935836,0.059349123,0.049423072,0.000893237,0.253268734,2.913297475
RU1801.SHF,2017/8/2 15:00,15250,15270,15215,15235,24300,3704662200,-0.001,0.307511662,-0.147641047,1.757772927,0.000463208,0.000400947,0.000859103,0.331805175,2.419158181
RU1801.SHF,2017/8/2 21:15,15235,15350,15220,15310,43002,6581667300,0.0049,-0.331071692,1.034979094,4.477908339,0.48665699,0.384524963,0.000965921,2.78911114,10.20874303
RU1801.SHF,2017/8/2 21:30,15310,15330,15280,15315,20640,3159168400,0.0003,-0.156297734,-0.489972379,2.128613818,0.000477277,0.000355101,0.000760748,-0.322549974,2.357900316
RU1801.SHF,2017/8/2 21:45,15310,15340,15290,15295,13836,2118580900,-0.0013,0.307961372,-0.143278315,4.253422123,-0.293914273,-0.215872347,0.000503792,1.944638436,8.279079981
RU1801.SHF,2017/8/2 22:00,15295,15325,15285,15315,13144,2011590400,0.0013,0.257685602,0.493951683,2.807038768,0.1582729,0.118007173,0.000555006,2.22429621,7.856847079
RU1801.SHF,2017/8/2 22:15,15310,15320,15280,15290,12420,1901017600,-0.0016,-0.056674584,0.055442595,1.783635501,-0.176298854,-0.140278753,0.000465115,-0.30038398,2.924533004
RU1801.SHF,2017/8/2 22:30,15290,15305,15255,15285,20168,3082125300,-0.0003,-0.065004283,0.453405328,3.23178356,-0.076466269,-0.059380333,0.000730071,0.686047585,4.249346928
RU1801.SHF,2017/8/2 22:45,15290,15300,15260,15280,8454,1291716800,-0.0003,-0.167113057,-0.09265232,1.86952229,-0.04311081,-0.034656442,0.00062411,-1.451587906,5.262950199
RU1801.SHF,2017/8/2 23:00,15285,15305,15230,15245,15180,2318256600,-0.0023,-0.793936636,0.069593476,3.092190494,-0.3685193,-0.270342441,0.000564912,-2.074867355,6.504256708
RU1801.SHF,2017/8/3 9:15,15265,15375,15250,15350,50320,7713605100,0.0069,0.478804352,-0.036848787,3.151064702,0.393950065,0.301026134,0.001596568,1.098402622,3.075349496
RU1801.SHF,2017/8/3 9:30,15355,15355,15320,15325,19614,3008077300,-0.0016,0.072591894,-0.011397611,1.463782325,-0.199608777,-0.173727868,0.000624212,-0.195966544,1.661586629
RU1801.SHF,2017/8/3 9:45,15325,15350,15285,15295,19954,3056174300,-0.002,-0.584306501,-0.525897923,2.906983616,-0.266329053,-0.201548794,0.000862401,-2.368763067,8.627632944
RU1801.SHF,2017/8/3 10:00,15300,15300,15255,15285,22534,3442848100,-0.0007,-0.233859363,0.297994274,3.314784359,0.077167022,0.052248681,0.000418752,-0.410385159,2.24585669
RU1801.SHF,2017/8/3 10:15,15280,15340,15190,15340,42284,6458738800,0.0036,-0.41625156,0.233057038,1.815228574,0.170203766,0.138547875,0.001420556,-1.073359508,4.817857137
RU1801.SHF,2017/8/3 10:45,15340,15395,15315,15325,37296,5725546100,-0.001,0.829895956,0.998299202,4.950064903,-0.058125336,-0.039004374,0.001100087,2.755821359,10.61004073
RU1801.SHF,2017/8/3 11:00,15325,15340,15310,15330,10468,1604146000,0.0003,-0.148754613,0.093069753,1.85229225,-0.249877714,-0.208251965,0.000417509,-0.08106749,2.910742391
RU1801.SHF,2017/8/3 11:15,15330,15350,15325,15345,8608,1320235400,0.001,-0.332020283,0.284009246,3.049418214,0.200482789,0.156297875,0.000557789,2.132460292,8.078888067
RU1801.SHF,2017/8/3 11:30,15340,15355,15290,15300,16126,2470654000,-0.0029,-0.236404285,0.232048803,2.235867349,-0.272624936,-0.226589611,0.000575612,-1.4737997,5.936885869
RU1801.SHF,2017/8/3 13:45,15300,15335,15150,15210,49524,7549888100,-0.0059,-0.736792454,0.526273055,3.713209392,-0.526669382,-0.438829784,0.000994925,-2.796963824,10.15376159
RU1801.SHF,2017/8/3 14:00,15215,15285,15215,15260,35158,5363163500,0.0033,0.067754593,1.986431169,7.47731899,0.352574979,0.205747397,0.001387218,3.150093162,11.78075164
RU1801.SHF,2017/8/3 14:15,15255,15270,15225,15235,16048,2447067300,-0.0016,-0.290576229,0.47589775,2.180344742,-0.272461777,-0.226435781,0.000578455,0.252301331,2.19800965
RU1801.SHF,2017/8/3 14:30,15240,15285,15210,15245,21070,3214715300,0.0007,0.104217347,0.656780837,3.821437724,0.040573885,0.028117255,0.000788342,0.589474457,4.409241712
RU1801.SHF,2017/8/3 14:45,15245,15275,15225,15235,17230,2627507500,-0.0007,-0.424235163,0.133318457,2.530925014,-0.082986247,-0.061272499,0.00071031,-1.179099355,5.333807233
RU1801.SHF,2017/8/3 15:00,15240,15250,15200,15245,26082,3971218100,0.0007,-0.206953188,-0.847912033,3.055391958,0.111494801,0.089508003,0.000736053,-1.57808014,6.216867706
RU1801.SHF,2017/8/3 21:15,15245,15320,15240,15270,38128,5824134800,0.0016,0.390824137,0.330637615,2.960927973,0.067311511,0.048982824,0.000900211,2.289343954,8.541608031
RU1801.SHF,2017/8/3 21:30,15270,15280,15155,15230,35966,5474207700,-0.0026,-0.590607161,0.699451572,3.652260393,-0.242650169,-0.190795784,0.001029549,-1.274815421,7.385642467
RU1801.SHF,2017/8/3 21:45,15230,15300,15190,15245,32366,4939001200,0.001,0.392750998,1.933522076,6.865792636,0.291279433,0.17599067,0.001122525,3.386592883,12.70823249
RU1801.SHF,2017/8/3 22:00,15245,15265,15220,15220,9006,1372786400,-0.0016,-0.35781443,-0.307852912,2.424278913,-0.181468511,-0.139546775,0.00062541,-2.3996626,8.889747597
RU1801.SHF,2017/8/3 22:15,15220,15260,15205,15225,12506,1904789700,0.0003,0.07740098,0.323566568,1.805232904,-0.066293262,-0.058572722,0.000742919,0.747195498,3.085992828
RU1801.SHF,2017/8/3 22:30,15220,15260,15180,15250,20972,3191705000,0.0016,-0.268275131,0.073187812,2.063764538,0.04793322,0.039247842,0.000561498,0.111778095,4.676672658
RU1801.SHF,2017/8/3 22:45,15250,15295,15185,15235,23610,3598755500,-0.001,0.311749668,0.325970676,3.355769345,0.026408155,0.019206439,0.001172782,0.550611317,7.162633805
RU1801.SHF,2017/8/3 23:00,15235,15250,15225,15245,9972,1519390400,0.0007,0.605770217,-0.050835162,2.190993255,0.14308487,0.102569791,0.000427326,0.876472126,3.84156807
RU1801.SHF,2017/8/4 9:15,15260,15310,15235,15265,31696,4840391000,0.0013,0.278208108,0.188574792,1.771146806,0.200449767,0.174851049,0.000751116,0.343631364,2.898701545
RU1801.SHF,2017/8/4 9:30,15265,15345,15250,15315,30272,4629967900,0.0033,0.80984662,1.002619556,3.732324602,0.391219431,0.281418867,0.000697739,2.453067026,8.063764811
RU1801.SHF,2017/8/4 9:45,15315,15555,15310,15510,79854,12300071700,0.0127,0.449649165,0.430290823,3.863853521,0.382660889,0.276187086,0.001653731,2.705204933,10.10909118
RU1801.SHF,2017/8/4 10:00,15510,15750,15510,15690,127370,19917397400,0.0116,-0.580323439,0.211070147,1.988229684,0.53631872,0.476564177,0.002479488,1.387694753,4.305946236
RU1801.SHF,2017/8/4 10:15,15685,15870,15680,15810,77060,12162566800,0.0076,0.312555344,1.181910395,4.148850369,0.393938397,0.283794422,0.001644964,2.439655416,8.275956182
RU1801.SHF,2017/8/4 10:45,15810,15830,15735,15775,42138,6650503400,-0.0022,-0.052111736,-0.708492325,2.867701765,-0.134260529,-0.092027832,0.001139761,-1.497268142,5.280235023
RU1801.SHF,2017/8/4 11:00,15770,15815,15755,15780,18916,2985726000,0.0003,-0.117910987,0.705947276,2.877322649,-0.07650709,-0.058587432,0.000716994,0.958293795,4.220520285
RU1801.SHF,2017/8/4 11:15,15780,15790,15710,15755,29626,4665006400,-0.0016,-0.500777118,0.189107248,2.205088786,-0.439826411,-0.370032034,0.000628675,-1.087153148,4.024167972
RU1801.SHF,2017/8/4 11:30,15755,15800,15715,15795,23828,3753707100,0.0025,0.29059219,0.528171634,2.233061299,0.405699411,0.333448558,0.000953022,1.304769949,4.746723589
RU1801.SHF,2017/8/4 13:45,15785,15815,15770,15780,21758,3435700000,-0.0009,0.628259746,-0.290453224,2.643009713,-0.099616763,-0.071934049,0.000584707,1.468785606,7.000412638
RU1801.SHF,2017/8/4 14:00,15780,15795,15745,15775,19344,3050011200,-0.0003,-0.23550745,0.158665364,2.115581995,-0.031763751,-0.02575559,0.00080819,-1.524704443,5.87719142
RU1801.SHF,2017/8/4 14:15,15775,15840,15760,15830,22446,3545628800,0.0035,0.412959471,0.539528008,3.255863467,0.217641659,0.167838888,0.000629926,0.64167499,3.534933258
RU1801.SHF,2017/8/4 14:30,15830,15835,15760,15770,21584,3407878000,-0.0038,0.527673237,0.178594191,2.85174203,-0.199607716,-0.154444184,0.000818044,1.673827273,7.054505778
RU1801.SHF,2017/8/4 14:45,15775,15800,15750,15775,19334,3051178900,0.0003,-0.317524099,1.175640317,4.645398063,0.231102797,0.14060451,0.000451325,1.38439155,5.107090334
RU1801.SHF,2017/8/4 15:00,15780,15790,15690,15705,42352,6662413800,-0.0044,-0.928728894,-0.582114929,2.903701459,-0.548163046,-0.447527936,0.000803258,-1.81010414,6.180894513
RU1801.SHF,2017/8/4 21:15,15705,15795,15705,15750,40932,6449619500,0.0029,-0.138308058,0.275861623,2.636226981,0.150978161,0.11564499,0.001105144,1.326378351,4.227745089
RU1801.SHF,2017/8/4 21:30,15750,15815,15705,15780,36844,5808348600,0.0019,0.452195736,0.550674872,3.149279037,0.250690308,0.184824636,0.001147806,1.991999073,7.653178378
RU1801.SHF,2017/8/4 21:45,15780,15830,15765,15780,23922,3777872800,0,0.698175383,0.858122296,4.727723381,0.086430898,0.060348009,0.00105795,0.830916631,7.091231228
RU1801.SHF,2017/8/4 22:00,15780,15810,15775,15785,10176,1606803600,0.0003,-0.340782751,-0.807314668,2.356371517,-0.142473704,-0.105139007,0.000600641,-2.528293577,8.758112328
RU1801.SHF,2017/8/4 22:15,15780,15810,15750,15790,14422,2275904200,0.0003,-0.328222089,-0.045056119,3.38803613,0.158219559,0.103583535,0.000613018,-2.392060889,9.307798111
RU1801.SHF,2017/8/4 22:30,15790,15800,15715,15780,26756,4215409500,-0.0006,-0.68584338,-0.439336408,2.007151634,-0.18845412,-0.156369036,0.000942752,-2.118882394,6.462771685
RU1801.SHF,2017/8/4 22:45,15775,15780,15740,15755,11208,1766756500,-0.0016,0.200817424,-0.017227301,2.454506543,-0.263068459,-0.198797027,0.000531526,1.480792035,7.051060132
RU1801.SHF,2017/8/4 23:00,15760,15800,15745,15795,12530,1975607700,0.0025,0.902982338,0.877390064,3.056673801,0.523913322,0.409407096,0.000568441,2.127426694,6.769731591
RU1801.SHF,2017/8/7 9:15,15855,16305,15725,15875,195666,31379972600,0.0051,-0.391038071,-0.534355609,4.343275614,0.089640489,0.058450393,0.008081394,-1.696706301,7.737553599
RU1801.SHF,2017/8/7 9:30,15870,15950,15730,15930,79274,12556621000,0.0035,-0.546689091,-0.489765703,3.058450412,-0.007393932,-0.005471323,0.003042119,-2.237884411,8.473087662
RU1801.SHF,2017/8/7 9:45,15930,15945,15875,15890,28626,4554435000,-0.0025,0.047362127,-0.311035896,3.515405099,0.106019036,0.07556373,0.001117164,-0.593073696,4.075223418
RU1801.SHF,2017/8/7 10:00,15895,15905,15805,15845,25008,3963530100,-0.0028,-0.525246491,0.440072517,2.588661056,-0.332189754,-0.259379238,0.001292021,-1.134789976,4.926475775
RU1801.SHF,2017/8/7 10:15,15850,15880,15825,15875,13936,2210049300,0.0019,-0.305928827,-1.142684422,3.997049158,0.308052569,0.250253397,0.000672984,-0.101768187,2.954995557
RU1801.SHF,2017/8/7 10:45,15880,15915,15875,15900,20668,3285597800,0.0016,0.289009294,0.23951164,2.27133861,0.214745623,0.172473479,0.000731259,1.377653429,5.071253161
RU1801.SHF,2017/8/7 11:00,15900,15975,15880,15930,27784,4426421800,0.0019,0.815156188,0.264584308,4.395711584,0.223041959,0.152943861,0.00109863,1.000647143,7.147958898
RU1801.SHF,2017/8/7 11:15,15930,16060,15925,16000,36050,5766724000,0.0044,0.812006176,0.722855318,5.554452305,0.316948928,0.19223745,0.001306817,2.66994254,10.27970819
RU1801.SHF,2017/8/7 11:30,16000,16120,15980,16080,35890,5758125000,0.005,0.716307223,-0.230868219,2.678335734,0.34918796,0.287340232,0.001086769,1.285431301,4.759662923
RU1801.SHF,2017/8/7 13:45,16090,16170,16075,16135,48956,7895697700,0.0034,0.038464476,0.500319226,3.249087586,0.364356507,0.253313871,0.00130947,1.293994432,4.855066837
RU1801.SHF,2017/8/7 14:00,16130,16135,16020,16100,40914,6582714000,-0.0022,-0.493055756,-1.500687954,5.473688449,-0.278677479,-0.188907132,0.001526018,-3.250027247,12.10781237
RU1801.SHF,2017/8/7 14:15,16100,16130,16075,16100,21350,3437503200,0,-0.067182867,-0.027469471,1.979953671,0.02903995,0.024989494,0.000842144,-0.416998617,3.329370014
RU1801.SHF,2017/8/7 14:30,16105,16125,16075,16100,16490,2655486700,0,-0.168781044,0.044808803,2.482367368,0.091337405,0.068384532,0.000608051,0.122948267,3.792498942
RU1801.SHF,2017/8/7 14:45,16095,16170,16025,16080,31096,5007017500,-0.0012,-0.263353353,-2.304468912,8.651838712,-0.315344607,-0.170248452,0.001455589,-2.824313999,10.89303507
RU1801.SHF,2017/8/7 15:00,16075,16080,15955,16030,49442,7917148000,-0.0031,-0.087370747,-1.789156456,6.489039818,-0.051295273,-0.032841263,0.001849852,-3.087564748,11.55699647
RU1801.SHF,2017/8/7 21:15,16030,16125,16030,16085,40934,6583327600,0.0034,-0.107365237,1.295207013,3.734148773,0.305396284,0.22188757,0.001312974,2.201682988,6.619907992
RU1801.SHF,2017/8/7 21:30,16090,16130,16080,16085,18190,2928717700,0,0.454813618,-0.180928308,2.527833853,0.040379632,0.031744335,0.000658489,-0.103035534,3.144630104
RU1801.SHF,2017/8/7 21:45,16085,16100,16050,16075,21590,3470577300,-0.0006,-0.640078175,0.389260603,2.761037584,-0.171718583,-0.122180519,0.000844893,-2.248447797,8.772942116
RU1801.SHF,2017/8/7 22:00,16075,16175,16075,16140,28606,4610876900,0.004,0.790642652,1.212492963,5.096420189,0.391684356,0.258455339,0.000721854,3.243453246,12.10400098
RU1801.SHF,2017/8/7 22:15,16135,16145,16065,16100,23484,3782546700,-0.0025,0.242427682,-0.250232403,2.125095741,-0.242960998,-0.205048471,0.000906642,0.401229523,4.15729237
RU1801.SHF,2017/8/7 22:30,16095,16125,16075,16120,14152,2278042500,0.0012,-0.05279735,0.490031578,2.160874509,0.217706155,0.181511847,0.000571454,2.682962972,9.694991734
RU1801.SHF,2017/8/7 22:45,16120,16125,16075,16090,12572,2024545900,-0.0019,0.029154663,-0.238407067,2.798585397,-0.142633328,-0.112125323,0.000552747,-0.443891177,5.188788006
RU1801.SHF,2017/8/7 23:00,16090,16130,16075,16105,14858,2392624700,0.0009,0.562365027,0.029053478,2.411892741,0.130779848,0.105701447,0.000589258,1.407346869,6.821746886
